Course Code,Section,Credits,Title,Professor,Days,Start Time,End Time,Begin Date,End Date,Location,Building,Room,Comment,SOPHIA,Via Viking,Signature,Foundational Area or Knowledge Area,Comp 1,Comp 2
RELI 2410,A,3,"Gender, Sexuality, & Religion",Arminta M Fox,MWF,8:00 AM,8:50 AM,08/26/2026,12/11/2026,MAIN,HUM,202,,"E, RT",Selective,,Reading the Human Record,Ethical Reasoning,Informed Engagement
RELI 2440,A,3,"Religion, Medicine, and Ethics",Julie Swanstrom,T,6:30 PM,9:30 PM,08/26/2026,12/11/2026,MAIN,HUM,201,,"E, RT",Selective,,Integrating Ideas,Ethical Reasoning,Informed Engagement
RELI 2510,A,3,Islam & Christianity,Hans Abdiel Harmakaputra,MWF,9:00 AM,9:50 AM,08/26/2026,12/11/2026,MAIN,HUM,201,,"E, RT",Selective,,Human Beh & Soc Systems,Ethical Reasoning,Informed Engagement
RELI 2730,A,3,Evangelicalisms,Xenia Chan,TR,10:50 AM,12:05 PM,08/26/2026,12/11/2026,MAIN,HUM,201,,"E, RT",Foundational,,Christian Traditions,,
SCIW 4000,A,1,Science Writing Capstone,Jeffrey S Miller,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,,,,,Signature,Experiential Course,,,
SLIN 2100,A,2,Introduction to Interpreting,Carmen Joy Steen,MW,12:00 PM,12:50 PM,08/26/2026,12/11/2026,MAIN,MC,257,,E,,,,,
SLIN 3100,A,3,Interpretation I,Mychal Joseph Hadrich,TR,9:25 AM,10:40 AM,08/26/2026,12/11/2026,MAIN,MC,254,,W,Signature,Upper-Level Writing,,,
SLIN 4200,A,3,Amer Sign Language to English II,Carmen Joy Steen,MW,8:00 AM,9:15 AM,08/26/2026,12/11/2026,MAIN,MC,254,,,,,,,
SLIN 4210,A,3,English to Amer Sign Language II,Mychal Joseph Hadrich,TR,8:00 AM,9:15 AM,08/26/2026,12/11/2026,MAIN,MC,254,,,,,,,
SLIN 4941,A,1,Interpreting Practicum,Carmen Joy Steen,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,OFF,,,Signature,Experiential Course,,,
SOCI 1000,A,3,Contemporary Society,David Everson,TR,9:25 AM,10:40 AM,08/26/2026,12/11/2026,MAIN,MC,255,,SS,Selective,,Human Beh & Soc Systems,Analytical Reasoning,Care for Community/World
SOCI 1000,B,3,Contemporary Society,David Everson,TR,12:15 PM,1:30 PM,08/26/2026,12/11/2026,MAIN,MC,255,,SS,Selective,,Human Beh & Soc Systems,Analytical Reasoning,Care for Community/World
SOCI 1000,C,3,Contemporary Society,Spencier R. Ciaralli,MWF,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,MC,201,,SS,Selective,,Human Beh & Soc Systems,Analytical Reasoning,Care for Community/World
SOCI 1000,D,3,Contemporary Society,Stacy Sanders,MWF,12:00 PM,12:50 PM,08/26/2026,12/11/2026,MAIN,HUM,331,,SS,Selective,,Human Beh & Soc Systems,Analytical Reasoning,Care for Community/World
SOCI 2150,A,3,"Gender, Sex and Sexuality",Spencier R. Ciaralli,MWF,12:00 PM,12:50 PM,08/26/2026,12/11/2026,MAIN,MC,101,,,,,,,
SOCI 2400,A,3,Medical Sociology,Spencier R. Ciaralli,MWF,2:00 PM,2:50 PM,08/26/2026,12/11/2026,MAIN,MC,201,,,Selective,,Integrating Ideas,Care for Community/World,Information Literacy
SOCI 2970,A,3,TOPICS: Environmental Sociology,David Everson,TR,1:40 PM,2:55 PM,08/26/2026,12/11/2026,MAIN,CWS,108,,,,,,,
SOCI 4060,A,4,Sociological Theory,William J. Swart,TR,11:00 AM,12:50 PM,08/26/2026,12/11/2026,MAIN,HUM,103,,,,,,,
SOWK 1200,A,3,Introduction to Social Work,Jay M Marchand,MWF,12:00 PM,12:50 PM,08/26/2026,12/11/2026,MAIN,MC,157,,,Selective,,Human Beh & Soc Systems,Civic Knowledge,
SOWK 3070,A,3,Social Welfare Policy,Judy A. Zimbelman,TR,1:40 PM,2:55 PM,08/26/2026,12/11/2026,MAIN,MC,157,,,,,,,
SOWK 3400,A,3,HumanBehaviorSocialEnvironment1,Sarah Maria Vining,TR,12:15 PM,1:30 PM,08/26/2026,12/11/2026,MAIN,MC,257,,SS,Selective,,Integrating Ideas,Analytical Reasoning,
SOWK 4500,A,3,Practice I,Jay M Marchand,MWF,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,MC,157,,,,,,,
SOWK 4940,A,3,Field Practicum I,Sarah Maria Vining,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,OFF,,,Signature,Experiential Course,,,
SOWK 4960,A,3,Field Seminar I,Sarah Maria Vining,T,6:00 PM,8:30 PM,08/26/2026,12/11/2026,MAIN,MC,253,,,,,,,
SOWK 5070,A,3,Social Welfare Policy,Michelle Proctor,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,ONLN,,,,,,,
SOWK 5400,A,3,Human Behavior/Social Enviro I,Augustana Staff,W,6:00 PM,8:30 PM,08/26/2026,12/11/2026,MAIN,MC,257,,,,,,,
SOWK 5400,B,3,Human Behavior/Social Enviro I,Heather Leigh El-Khoury,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,ONLN,,,,,,,
SOWK 5500,A,3,Practice I-Individuals,Augustana Staff,W,6:00 PM,8:30 PM,08/26/2026,12/11/2026,MAIN,MC,157,,,,,,,
SOWK 5500,B,3,Practice I-Individuals,Jay M Marchand,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,ONLN,,,,,,,
SOWK 5940,A,4,Field Practicum I,Heather Leigh El-Khoury,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,OFF,,,,,,,
SOWK 6060,A,3,Clinical Assessment & Diagnosis,Bart W. Miles,M,6:00 PM,8:30 PM,08/26/2026,12/11/2026,MAIN,MC,257,,,,,,,
SOWK 6060,B,3,Clinical Assessment & Diagnosis,Augustana Staff,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,ONLN,,,,,,,
SOWK 6250,A,3,Integrated Hlth Policy & Service,Dawn Eckhoff,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,ONLN,,,,,,,
SOWK 6500,A,3,Advanced Clinical Practice I-Ind,Sara K Bennetts,M,6:00 PM,8:30 PM,08/26/2026,12/11/2026,MAIN,MC,255,,,,,,,
SOWK 6500,B,3,Advanced Clinical Practice I-Ind,Augustana Staff,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,ONLN,,,,,,,
SOWK 6700,A,3,Foundations of Play Therapy,Emily Gislason,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,ONLN,,,,,,,
SOWK 6730,A,3,Filial Therapy,Emily Gislason,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,ONLN,Online,,,,,,
SOWK 6810,A,3,Multicultural Competencies,Sara K Bennetts,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,ONLN,,,,,,,
SOWK 6820,A,3,"Legal, Ethical, Prof. Standards of",Sara K Bennetts,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,ONLN,,,,,,,
SOWK 6830,A,3,Case Mgmt & Co-Occuring Disorder,Sara K Bennetts,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,ONLN,,,,,,,
SOWK 6940,A,3,Advanced Field Practicum I,Augustana Staff,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,OFF,,,,,,,
SPAL 5780,A,3,Sports Law and Compliance,Scott James Schmidt,MWF,1:00 PM,1:50 PM,10/15/2026,12/11/2026,MAIN,ELMN,230,,,,,,,
SPAL 6610,A,3,Success in Coaching,Margretta L. Melsted-Van Schepen,TR,8:00 AM,9:15 AM,08/26/2026,10/09/2026,MAIN,ELMN,241,,,,,,,
SPAL 6700,A,3,Advanced Sports Management,Scott James Schmidt,MWF,12:00 PM,12:50 PM,10/15/2026,12/11/2026,MAIN,MC,102,,,,,,,
SPAL 6950,A,3,Internship,Matthew Willard,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
SPAN 1101,A,3,Intro to Spanish I,Monica Cano Conover,MW,6:15 PM,7:37 PM,08/26/2026,12/11/2026,MAIN,HUM,301,,L1,,,,,
SPAN 1101,B,3,Intro to Spanish I,Monica Cano Conover,TR,6:15 PM,7:37 PM,08/26/2026,12/11/2026,MAIN,HUM,301,,L1,,,,,
SPAN 1101,C,3,Intro to Spanish I,Cari Lee Eastman,TR,10:50 AM,12:05 PM,08/26/2026,12/11/2026,MAIN,HUM,325,,L1,,,,,
SPAN 1101,D,3,Intro to Spanish I,Cari Lee Eastman,TR,12:15 PM,1:30 PM,08/26/2026,12/11/2026,MAIN,HUM,325,,L1,,,,,
SPAN 1101,E,3,Intro to Spanish I,Olimpia Justice,MWF,8:00 AM,8:50 AM,08/26/2026,12/11/2026,MAIN,HUM,325,,L1,,,,,
SPAN 1101,F,3,Intro to Spanish I,Olimpia Justice,MWF,9:00 AM,9:50 AM,08/26/2026,12/11/2026,MAIN,HUM,325,,L1,,,,,
SPAN 2103,A,4,Intermediate Spanish I,Michael Rueter,MWF,8:40 AM,9:50 AM,08/26/2026,12/11/2026,MAIN,HUM,319,,,,,,,
SPAN 2103,B,4,Intermediate Spanish I,Pilar Cabrera Fonte,MWF,2:00 PM,3:10 PM,08/26/2026,12/11/2026,MAIN,HUM,325,,,,,,,
SPAN 2120,A,4,Spanish Convstn & Comp I,Pilar Cabrera Fonte,MWF,8:40 AM,9:50 AM,08/26/2026,12/11/2026,MAIN,HUM,103,,W,Signature,Upper-Level Writing,,,
SPAN 2130,A,4,Spanish Conv & Comp II,Michael Rueter,MWF,10:40 AM,11:50 AM,08/26/2026,12/11/2026,MAIN,HUM,302,,W,Signature,Upper-Level Writing,,,
SPED 1100,A,3,Intro to Special Education,Krislyn J. Carlson,TR,10:50 AM,12:05 PM,08/26/2026,12/11/2026,MAIN,MC,102,,,,,,,
SPED 1100,B,3,Intro to Special Education,Krislyn J. Carlson,TR,1:40 PM,2:55 PM,08/26/2026,12/11/2026,MAIN,MC,257,,,,,,,
SPED 2120,A,3,Seminar in Special Education,Lindsey Wyatt,TR,12:15 PM,1:30 PM,08/26/2026,12/11/2026,MAIN,MC,164,,,,,,,
SPED 3320,A,3,Assessment in SPED,Krislyn J. Carlson,TR,9:25 AM,10:40 AM,08/26/2026,12/11/2026,MAIN,MC,161,,,,,,,
SPED 4941,A,16,Student Teach: Special Education,Raybecca Fiala,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,OFF,,,Signature,Experiential Course,,,
SPED 6000,A,0,Admitted to MEd SPED Program,,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
SPED 6010,A,3,Intro to Graduate Research,Brad Michael Uhing,,12:00 AM,12:00 AM,08/26/2026,10/14/2026,MAIN,OFF,ONLN,,,,,,,
SPED 6900,A,3,Research Synthesis Project,Michael Wayne Amolins,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,ONLN,,,,,,,
SPMG 1700,A,3,Intro to Sports Management,Hunter Rud,MWF,11:00 AM,11:50 AM,08/26/2026,12/11/2026,MAIN,MC,253,,,,,,,
SPMG 3950,A,4,Internship: Sports Management I,Matthew Willard,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,,Signature,Experiential Course,,,
SPMG 4950,A,4,Internship: Sports Management II,Matthew Willard,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,W,Signature,"Experiential Course, Upper-Level Writing",,,
STCO 3400,A,3,Theory & Tech Strength & Condt I,Shelby L Assmus,TR,10:50 AM,12:05 PM,08/26/2026,12/11/2026,MAIN,MIDCO,178,,,,,,,
STCO 4955,A,6,Field Experience,Andrea Kay Powell,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
THEA 1210,A,3,Stagecraft,Jacee Lynn Casarella,TR,9:25 AM,10:40 AM,08/26/2026,12/11/2026,MAIN,EMC,207,,,,,,,
THEA 1521,A,3,Acting I,Jayna Fitzsimmons,TR,10:50 AM,12:05 PM,08/26/2026,12/11/2026,MAIN,EMC,207,,A,Selective,,Engaging the Arts,Creative Thinking,
THEA 1941,A,1,Theatre Backstage Practicum,Jacee Lynn Casarella,W,7:00 PM,9:30 PM,08/26/2026,12/11/2026,MAIN,EMC,207,,,,,,,
THEA 1942,A,1,Theatre Performance Practicum,Jayna Fitzsimmons,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,EMC,207,,,,,,,
THEA 1943,A,1,Theatre Perf Lead Role,Jayna Fitzsimmons,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,EMC,207,,,,,,,
THEA 2451,A,3,Theatre History & Lit I,Jayna Fitzsimmons,MWF,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,HUM,103,,WT,Selective,,Reading the Human Record,Critical Reading,Cross-Cultural Literacy
THEA 3310,A,3,Directing II,Daniel J. Workman,TR,10:50 AM,12:05 PM,08/26/2026,12/11/2026,MAIN,EMC,203,,,,,,,
THEA 3950,A,4,Internship,,,,,,,,OFF,OFF,,,Signature,Experiential Course,,,
THEA 4000,A,1,Senior Seminar,Jacee Lynn Casarella,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,EMC,200C,,,Signature,Experiential Course,,,
